time,type,size,volatility,open,high,low,close
2022-04-08 09:00,Red,0.0030400753,162.14339,1.30707,1.3071,1.30406,1.30412
2022-04-08 10:00,Red,0.0021400452,161.70891,1.30411,1.30469,1.30255,1.30407
2022-04-08 11:00,Green,0.0016000271,161.21481,1.30407,1.30542,1.30382,1.30432
2022-04-08 12:00,Red,0.0014100075,160.45294,1.30431,1.30495,1.30354,1.30423
2022-04-08 13:00,Red,0.0013699532,159.9231,1.30423,1.30518,1.30381,1.30418
2022-04-08 14:00,Red,0.0022399426,159.82184,1.30419,1.3044,1.30216,1.30307
2022-04-08 15:00,Red,0.0019199848,159.65515,1.30307,1.30316,1.30124,1.30224
2022-04-08 16:00,Red,0.004540086,160.5779,1.30225,1.3027,1.29816,1.29837
2022-04-08 17:00,Green,0.0028500557,160.9886,1.29834,1.30112,1.29827,1.30061
2022-04-08 18:00,Green,0.002550006,160.79213,1.30062,1.30314,1.30059,1.30305
2022-04-08 19:00,Green,0.00074005127,160.3517,1.30303,1.30337,1.30263,1.30309
2022-04-08 20:00,Red,0.0010999441,159.97073,1.3031,1.30319,1.30209,1.30273
2022-04-08 21:00,Green,0.0014100075,160.21475,1.30273,1.30391,1.3025,1.30373
2022-04-08 22:00,Red,0.0007100105,160.1433,1.30373,1.30383,1.30312,1.30331
2022-04-08 23:00,Green,0.00059998035,160.07185,1.30334,1.30375,1.30315,1.30343
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
2022-04-11 00:00,Red,0.00054991245,160.00636,1.3026,1.3029,1.30235,1.30259
2022-04-11 01:00,Green,0.0011000633,160.19092,1.3029,1.30392,1.30282,1.30383
2022-04-11 02:00,Red,0.0009599924,160.32787,1.30384,1.30389,1.30293,1.30293
2022-04-11 03:00,Red,0.0011600256,160.18495,1.30293,1.30314,1.30198,1.30203
2022-04-11 04:00,Green,0.0016700029,160.33972,1.30202,1.30315,1.30148,1.30234
2022-04-11 05:00,Red,0.0017000437,160.48262,1.30234,1.3025,1.3008,1.3012
2022-04-11 06:00,Green,0.0007599592,160.47063,1.3012,1.30185,1.30109,1.30134
2022-04-11 07:00,Green,0.0006400347,160.39328,1.30134,1.30173,1.30109,1.30161
2022-04-11 08:00,Green,0.0014300346,160.38138,1.30161,1.30223,1.3008,1.30205
2022-04-11 09:00,Red,0.0032399893,161.30396,1.30197,1.30207,1.29883,1.29902
2022-04-11 10:00,Green,0.0038200617,162.6552,1.29906,1.30288,1.29906,1.30272
2022-04-11 11:00,Green,0.001420021,161.54803,1.30271,1.30349,1.30207,1.30282
2022-04-11 12:00,Green,0.0034199953,162.45879,1.30281,1.30563,1.30221,1.30519
2022-04-11 13:00,Red,0.0020600557,162.79216,1.30519,1.30552,1.30346,1.3044
2022-04-11 14:00,Red,0.002929926,163.06589,1.30441,1.30476,1.30183,1.30293
2022-04-11 15:00,Green,0.0018799305,162.80995,1.30293,1.30378,1.3019,1.30362
2022-04-11 16:00,Red,0.0018799305,161.78014,1.30359,1.30369,1.30181,1.30252
2022-04-11 17:00,Green,0.0022200346,159.6492,1.30253,1.30424,1.30202,1.30393
2022-04-11 18:00,Red,0.0015200377,158.40518,1.30394,1.30462,1.3031,1.30313
2022-04-11 19:00,Red,0.0009698868,157.94083,1.30314,1.30324,1.30227,1.30242
2022-04-11 20:00,Neutral,0.0015300512,157.88132,1.30241,1.30341,1.30188,1.30241
2022-04-11 21:00,Green,0.0015900135,158.0778,1.30241,1.3038,1.30221,1.30324
2022-04-11 22:00,Red,0.0012899637,157.87541,1.30324,1.30347,1.30218,1.30226
2022-04-11 23:00,Green,0.0006799698,157.47664,1.30226,1.30285,1.30217,1.30284
2022-04-12 00:00,Green,0.0005300045,157.0242,1.30284,1.303,1.30247,1.30291
2022-04-12 01:00,Red,0.00051009655,156.35167,1.30288,1.30315,1.30264,1.30266
2022-04-12 02:00,Red,0.0007799864,156.30405,1.30265,1.30286,1.30208,1.3022
2022-04-12 03:00,Red,0.0020400286,156.6076,1.30222,1.30374,1.3017,1.30197
2022-04-12 04:00,Red,0.0015900135,157.14334,1.30195,1.30195,1.30036,1.30161
2022-04-12 05:00,Green,0.0014600754,157.10765,1.30161,1.30253,1.30107,1.3018
2022-04-12 06:00,Green,0.00055003166,156.6077,1.30181,1.30234,1.30179,1.3023
2022-04-12 07:00,Green,0.0008200407,156.73868,1.3023,1.3031,1.30228,1.30252
2022-04-12 08:00,Red,0.001330018,156.9827,1.30253,1.30341,1.30208,1.30236
2022-04-12 09:00,Red,0.0022898912,157.32791,1.30224,1.30254,1.30025,1.30126
2022-04-12 10:00,Green,0.0017800331,157.32196,1.30126,1.30188,1.3001,1.30144
2022-04-12 11:00,Red,0.0014300346,157.32204,1.30145,1.30146,1.30003,1.30024
2022-04-12 12:00,Green,0.0015799999,157.59587,1.30024,1.30091,1.29933,1.30074
2022-04-12 13:00,Green,0.0019899607,157.72678,1.30075,1.30214,1.30015,1.30139
2022-04-12 14:00,Green,0.0011700392,157.56012,1.30138,1.30215,1.30098,1.30215
2022-04-12 15:00,Green,0.004400015,158.5839,1.30214,1.30493,1.30053,1.30484
2022-04-12 16:00,Red,0.0020400286,158.13155,1.30481,1.30531,1.30327,1.30358
2022-04-12 17:00,Green,0.0014400482,157.41728,1.30361,1.30504,1.3036,1.30362
2022-04-12 18:00,Red,0.0013900995,157.36972,1.30362,1.30428,1.30289,1.30297
2022-04-12 19:00,Red,0.002910018,158.36385,1.30297,1.30446,1.30155,1.30216
2022-04-12 20:00,Red,0.0012199879,158.29237,1.30216,1.30247,1.30125,1.30137
2022-04-12 21:00,Red,0.0013599396,158.27443,1.30137,1.3014,1.30004,1.30038
2022-04-12 22:00,Red,0.0006799698,158.14343,1.30038,1.30053,1.29985,1.30012
2022-04-12 23:00,Red,0.00025999546,157.90536,1.30011,1.30016,1.2999,1.29997
2022-04-13 00:00,Green,0.00046992302,157.00052,1.29997,1.30018,1.29971,1.30005
2022-04-13 01:00,Red,0.00037002563,156.45882,1.30013,1.30034,1.29997,1.30012
2022-04-13 02:00,Green,0.0004899502,156.35764,1.30009,1.30036,1.29987,1.30012
2022-04-13 03:00,Red,0.0018799305,156.58385,1.30012,1.30055,1.29867,1.29917
2022-04-13 04:00,Green,0.0014100075,156.78026,1.29918,1.30055,1.29914,1.30048
2022-04-13 05:00,Green,0.0009599924,157.02429,1.30049,1.30132,1.30036,1.30118
2022-04-13 06:00,Green,0.0007100105,156.89934,1.30119,1.30139,1.30068,1.30121
2022-04-13 07:00,Red,0.0012899637,157.38745,1.3012,1.30124,1.29995,1.30032
2022-04-13 08:00,Green,0.0015300512,157.63147,1.30031,1.30135,1.29982,1.30117
2022-04-13 09:00,Red,0.0044299364,159.33383,1.3011,1.30254,1.29811,1.29814
2022-04-13 10:00,Green,0.0027999878,160.14934,1.29815,1.30005,1.29725,1.29988
2022-04-13 11:00,Green,0.0020099878,160.43501,1.29989,1.30154,1.29953,1.30061
2022-04-13 12:00,Green,0.0021800995,161.17915,1.30061,1.30148,1.2993,1.30117
2022-04-13 13:00,Red,0.0013599396,160.21484,1.30117,1.30125,1.29989,1.30015
2022-04-13 14:00,Red,0.0027400255,161.08386,1.30015,1.3024,1.29966,1.29992
2022-04-13 15:00,Red,0.0023399591,160.85168,1.29992,1.30135,1.29901,1.29941
2022-04-13 16:00,Green,0.0025599003,161.16113,1.2994,1.30176,1.2992,1.30094
2022-04-13 17:00,Green,0.003430009,162.1671,1.30095,1.30405,1.30062,1.3037
2022-04-13 18:00,Green,0.00395,163.65515,1.3037,1.30747,1.30352,1.30702
2022-04-13 19:00,Green,0.0032399893,164.55984,1.30702,1.31025,1.30701,1.30929
2022-04-13 20:00,Red,0.0019700527,165.2385,1.3093,1.31094,1.30897,1.30911
2022-04-13 21:00,Green,0.0024700165,165.46465,1.30912,1.31127,1.3088,1.31088
2022-04-13 22:00,Green,0.0009599924,165.61942,1.31086,1.31142,1.31046,1.31089
2022-04-13 23:00,Green,0.000880003,165.83966,1.31089,1.31167,1.31079,1.31156
2022-04-14 00:00,Red,0.0023200512,166.7861,1.31157,1.31163,1.30931,1.31145
2022-04-14 01:00,Green,0.0004900694,166.7028,1.31139,1.31181,1.31132,1.31167
2022-04-14 02:00,Green,0.00068998337,166.83968,1.31169,1.31226,1.31157,1.31182
2022-04-14 03:00,Red,0.0017899275,167.29204,1.31183,1.31301,1.31122,1.31153
2022-04-14 04:00,Green,0.0027999878,168.41699,1.31153,1.31406,1.31126,1.31362
2022-04-14 05:00,Red,0.00074994564,168.22653,1.31363,1.31363,1.31288,1.3129
2022-04-14 06:00,Green,0.001079917,168.59554,1.31291,1.31396,1.31288,1.31344
2022-04-14 07:00,Green,0.0008599758,168.07166,1.31343,1.31383,1.31297,1.31374
2022-04-14 08:00,Red,0.0012999773,167.8514,1.31375,1.31444,1.31314,1.3132
2022-04-14 09:00,Green,0.001619935,167.72041,1.31319,1.31468,1.31306,1.31418
2022-04-14 10:00,Red,0.0017299652,167.55371,1.31418,1.3144,1.31267,1.31307
2022-04-14 11:00,Green,0.0013799667,167.30373,1.31308,1.31395,1.31257,1.31347
2022-04-14 12:00,Red,0.001760006,166.99422,1.31346,1.31454,1.31278,1.31335
2022-04-14 13:00,Red,0.0017000437,166.63112,1.31336,1.31385,1.31215,1.31329
2022-04-14 14:00,Red,0.003039956,167.60728,1.31329,1.31458,1.31154,1.31158
2022-04-14 15:00,Red,0.0030200481,168.4585,1.31161,1.31241,1.30939,1.30955
2022-04-14 16:00,Red,0.00612998,170.22038,1.3096,1.30965,1.30352,1.30362
2022-04-14 17:00,Green,0.0020899773,168.20248,1.30368,1.30536,1.30327,1.30466
2022-04-14 18:00,Green,0.0025399923,167.73225,1.30465,1.30688,1.30434,1.30505
2022-04-14 19:00,Green,0.0022999048,167.93456,1.30506,1.30728,1.30498,1.30567
2022-04-14 20:00,Green,0.0020400286,168.35123,1.30566,1.30762,1.30558,1.3076
2022-04-14 21:00,Green,0.00090003014,167.80357,1.30759,1.30818,1.30728,1.3076
2022-04-14 22:00,Red,0.0006198883,167.21419,1.30759,1.30798,1.30736,1.30748
2022-04-14 23:00,Red,0.0012699366,167.38676,1.30747,1.30809,1.30682,1.30693
2022-04-15 00:00,Red,0.002010107,167.66655,1.3074,1.30771,1.3057,1.30713
2022-04-15 01:00,Red,0.0006200075,167.42842,1.30713,1.30727,1.30665,1.30706
2022-04-15 02:00,Red,0.0022599697,168.51768,1.30708,1.30734,1.30508,1.30628
2022-04-15 03:00,Red,0.0023400784,169.0535,1.30627,1.30638,1.30404,1.30558
2022-04-15 04:00,Red,0.0015500784,169.20824,1.30558,1.30594,1.30439,1.3053
2022-04-15 05:00,Green,0.0016700029,169.36897,1.30529,1.30685,1.30518,1.30651
2022-04-15 06:00,Red,0.0011299849,169.57729,1.30651,1.30654,1.30541,1.30616
2022-04-15 07:00,Green,0.0014699697,169.84514,1.30616,1.30694,1.30547,1.30669
2022-04-15 08:00,Red,0.0017199516,169.89873,1.30669,1.30685,1.30513,1.30608
2022-04-15 09:00,Red,0.0019299984,169.91057,1.30608,1.30641,1.30448,1.30547
2022-04-15 10:00,Green,0.0022099018,170.17838,1.30546,1.30738,1.30517,1.30725
2022-04-15 11:00,Red,0.0019099712,169.21408,1.30722,1.30733,1.30542,1.30645
2022-04-15 12:00,Green,0.0012398958,169.0533,1.3064,1.30702,1.30578,1.30657
2022-04-15 13:00,Red,0.00078999996,168.16043,1.30651,1.30708,1.30629,1.30632
2022-04-15 14:00,Neutral,0.0014699697,168.20207,1.30632,1.30698,1.30551,1.30632
2022-04-15 15:00,Green,0.0010800362,168.02951,1.30632,1.30708,1.306,1.30651
2022-04-15 16:00,Red,0.00060999393,167.0593,1.30642,1.30669,1.30608,1.30636
2022-04-15 17:00,Red,0.0009499788,166.11885,1.30636,1.30681,1.30586,1.30602
2022-04-15 18:00,Red,0.00037992,164.94026,1.306,1.30616,1.30578,1.30589
2022-04-15 19:00,Green,0.00045001507,164.52357,1.30585,1.30617,1.30572,1.30612
2022-04-15 20:00,Green,0.00020003319,163.99979,1.30613,1.30621,1.30601,1.30619
2022-04-15 21:00,Green,0.00065004826,161.1486,1.30618,1.30666,1.30601,1.30641
2022-04-15 22:00,Red,0.0009499788,160.7914,1.3064,1.30658,1.30563,1.3062
2022-04-15 23:00,Red,0.0013999939,160.97597,1.30635,1.30649,1.30509,1.30549
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
2022-04-18 00:00,Green,0.0009900331,160.607,1.30442,1.3054,1.30441,1.30496
2022-04-18 01:00,Green,0.0014699697,160.83908,1.305,1.30642,1.30495,1.30631
2022-04-18 02:00,Red,0.001060009,161.13072,1.30631,1.30633,1.30527,1.30563
2022-04-18 03:00,Red,0.002300024,161.76765,1.30563,1.30574,1.30344,1.30439
2022-04-18 04:00,Green,0.0013899803,161.73792,1.30438,1.30524,1.30385,1.30481
2022-04-18 05:00,Red,0.0014699697,162.11292,1.30482,1.30503,1.30356,1.30381
2022-04-18 06:00,Red,0.001330018,162.43436,1.30382,1.30384,1.30251,1.30265
2022-04-18 07:00,Red,0.0012500286,162.69626,1.30265,1.30305,1.3018,1.30213
2022-04-18 08:00,Green,0.00075006485,162.51773,1.30213,1.30285,1.3021,1.30261
2022-04-18 09:00,Red,0.00076007843,162.35707,1.30262,1.30286,1.3021,1.30214
2022-04-18 10:00,Red,0.0020899773,162.33322,1.30214,1.30267,1.30058,1.30088
2022-04-18 11:00,Green,0.0010000467,161.75594,1.30088,1.30179,1.30079,1.30142
2022-04-18 12:00,Red,0.0009900331,160.82736,1.30142,1.30196,1.30097,1.30122
2022-04-18 13:00,Green,0.0018099546,160.4762,1.30121,1.30275,1.30094,1.30272
2022-04-18 14:00,Green,0.0012499094,159.77371,1.30273,1.30396,1.30271,1.30386
2022-04-18 15:00,Red,0.0014801025,159.51181,1.30387,1.30446,1.30298,1.30361
2022-04-18 16:00,Red,0.0017399788,159.40466,1.3036,1.30442,1.30268,1.30285
2022-04-18 17:00,Red,0.0020099878,158.91653,1.30289,1.30336,1.30135,1.30179
2022-04-18 18:00,Red,0.000880003,158.55345,1.30178,1.30246,1.30158,1.30177
2022-04-18 19:00,Red,0.0016700029,159.02966,1.30179,1.30209,1.30042,1.3009
2022-04-18 20:00,Green,0.0010499954,158.44034,1.3009,1.30185,1.3008,1.30151
2022-04-18 21:00,Red,0.00076007843,158.22015,1.3015,1.30157,1.30081,1.30082
2022-04-18 22:00,Green,0.00050008297,157.86302,1.30083,1.30094,1.30044,1.30087
2022-04-18 23:00,Green,0.00060999393,157.85706,1.30087,1.30132,1.30071,1.30109
2022-04-19 00:00,Red,0.00059998035,157.29756,1.30109,1.3011,1.3005,1.30074
2022-04-19 01:00,Green,0.00050997734,157.13089,1.30075,1.30124,1.30073,1.30093
2022-04-19 02:00,Red,0.0010800362,157.38094,1.30083,1.30113,1.30005,1.3007
2022-04-19 03:00,Red,0.0016599894,157.73807,1.3007,1.30186,1.3002,1.30056
2022-04-19 04:00,Red,0.0010000467,157.72621,1.30056,1.30104,1.30004,1.30048
2022-04-19 05:00,Red,0.0017499924,158.30956,1.30048,1.30063,1.29888,1.29964
2022-04-19 06:00,Green,0.0013400316,158.70238,1.29963,1.30067,1.29933,1.30043
2022-04-19 07:00,Red,0.0016299486,159.14877,1.30043,1.30091,1.29928,1.29985
2022-04-19 08:00,Red,0.001439929,159.19632,1.29984,1.30017,1.29873,1.29968
2022-04-19 09:00,Green,0.0022399426,158.72005,1.29967,1.30105,1.29881,1.30064
2022-04-19 10:00,Green,0.0014901161,158.33318,1.30063,1.30157,1.30008,1.30145
2022-04-19 11:00,Green,0.00285995,159.08315,1.30146,1.30396,1.3011,1.30396
2022-04-19 12:00,Red,0.001709938,159.26166,1.304,1.30404,1.30233,1.30282
2022-04-19 13:00,Green,0.0020599365,159.67238,1.30283,1.30345,1.30139,1.30292
2022-04-19 14:00,Red,0.0024499893,159.7974,1.30292,1.30294,1.30049,1.3016
2022-04-19 15:00,Red,0.002750039,160.29147,1.30162,1.30241,1.29966,1.30006
2022-04-19 16:00,Green,0.0024499893,159.04736,1.30006,1.30046,1.29801,1.30017
2022-04-19 17:00,Red,0.0020099878,158.54732,1.30016,1.30076,1.29875,1.2989
2022-04-19 18:00,Green,0.0024900436,158.51161,1.29889,1.30117,1.29868,1.30091
2022-04-19 19:00,Red,0.0009900331,158.66042,1.30092,1.30112,1.30013,1.30066
2022-04-19 20:00,Red,0.0015799999,158.94617,1.30066,1.30145,1.29987,1.29993
2022-04-19 21:00,Red,0.0010200739,158.71407,1.29992,1.30016,1.29914,1.29985
2022-04-19 22:00,Green,0.0011000633,158.94623,1.29984,1.30024,1.29914,1.30019
2022-04-19 23:00,Red,0.00065004826,158.97603,1.3002,1.30021,1.29956,1.29961
2022-04-20 00:00,Green,0.0008599758,159.1606,1.29941,1.29985,1.29899,1.29972
2022-04-20 01:00,Green,0.0011600256,159.19629,1.29969,1.30085,1.29969,1.30085
2022-04-20 02:00,Green,0.0009698868,159.20218,1.3009,1.3014,1.30043,1.30135
2022-04-20 03:00,Green,0.000880003,159.03549,1.30136,1.30199,1.30111,1.30184
2022-04-20 04:00,Green,0.0019900799,159.22603,1.30184,1.30305,1.30106,1.30283
2022-04-20 05:00,Green,0.001330018,159.00578,1.30282,1.30363,1.3023,1.3029
2022-04-20 06:00,Green,0.0016000271,159.50583,1.30293,1.30449,1.30289,1.30407
2022-04-20 07:00,Red,0.0010299683,159.73792,1.30406,1.30433,1.3033,1.30359
2022-04-20 08:00,Red,0.00093996525,159.44621,1.30357,1.30362,1.30268,1.30293
2022-04-20 09:00,Red,0.0022000074,158.82718,1.30289,1.30379,1.30159,1.3023
2022-04-20 10:00,Red,0.0023200512,157.9343,1.3023,1.30234,1.30002,1.30005
2022-04-20 11:00,Green,0.0035500526,159.20218,1.30005,1.30314,1.29959,1.3029
2022-04-20 12:00,Green,0.0018800497,158.28554,1.30291,1.30411,1.30223,1.30308
2022-04-20 13:00,Green,0.0035700798,159.18436,1.30308,1.30657,1.303,1.3057
2022-04-20 14:00,Red,0.0012800694,158.20232,1.3057,1.30611,1.30483,1.30515
2022-04-20 15:00,Green,0.002499938,158.57137,1.30515,1.30573,1.30323,1.30545
2022-04-20 16:00,Red,0.0018600225,158.5595,1.30546,1.30651,1.30465,1.30516
2022-04-20 17:00,Red,0.0026899576,158.83922,1.30516,1.30608,1.30339,1.30467
2022-04-20 18:00,Green,0.0022300482,159.26184,1.30467,1.30585,1.30362,1.30533
2022-04-20 19:00,Red,0.0018700361,159.79765,1.30532,1.30645,1.30458,1.30502
2022-04-20 20:00,Green,0.000880003,159.41072,1.30504,1.30575,1.30487,1.30572
2022-04-20 21:00,Red,0.0017499924,159.50595,1.30573,1.30704,1.30529,1.30559
2022-04-20 22:00,Green,0.001150012,159.42264,1.30561,1.30646,1.30531,1.3063
2022-04-20 23:00,Green,0.0007699728,159.47623,1.30626,1.30686,1.30609,1.30671
2022-04-21 00:00,Red,0.0021800995,160.45842,1.30666,1.30666,1.30448,1.30583
2022-04-21 01:00,Green,0.0016399622,161.13098,1.30601,1.30733,1.30569,1.30723
2022-04-21 02:00,Red,0.0009499788,161.23215,1.30723,1.30729,1.30634,1.30674
2022-04-21 03:00,Red,0.0021499395,161.29758,1.30675,1.30679,1.30464,1.30521
2022-04-21 04:00,Green,0.0011299849,161.02376,1.30522,1.3061,1.30497,1.30544
2022-04-21 05:00,Red,0.0011199713,160.82132,1.30545,1.3057,1.30458,1.30458
2022-04-21 06:00,Red,0.0007200241,160.9225,1.30456,1.30489,1.30417,1.30446
2022-04-21 07:00,Green,0.001060009,161.06534,1.30446,1.3055,1.30444,1.30509
2022-04-21 08:00,Green,0.0014400482,161.13083,1.30508,1.30644,1.305,1.30515
2022-04-21 09:00,Green,0.0032000542,161.67259,1.30516,1.30811,1.30491,1.30797
2022-04-21 10:00,Red,0.0019199848,161.7559,1.30797,1.3082,1.30628,1.30743
2022-04-21 11:00,Red,0.002640009,162.47612,1.30743,1.30744,1.3048,1.30595
2022-04-21 12:00,Green,0.0009499788,162.1011,1.30597,1.30662,1.30567,1.30629
2022-04-21 13:00,Green,0.002910018,162.64877,1.30628,1.30896,1.30605,1.3065
2022-04-21 14:00,Red,0.0036200285,164.1071,1.3065,1.30655,1.30293,1.3032
2022-04-21 15:00,Green,0.0023800135,162.90471,1.30319,1.30476,1.30238,1.30466
2022-04-21 16:00,Green,0.0032199621,163.60706,1.30466,1.30758,1.30436,1.30617
2022-04-21 17:00,Red,0.0039800406,165.11894,1.30616,1.30656,1.30258,1.30307
2022-04-21 18:00,Green,0.0031199455,166.14862,1.30309,1.3053,1.30218,1.30429
2022-04-21 19:00,Red,0.0016900301,165.42244,1.30429,1.3047,1.30301,1.30348
2022-04-21 20:00,Green,0.0015900135,165.6427,1.30346,1.30473,1.30314,1.30384
2022-04-21 21:00,Red,0.0015400648,165.74992,1.30384,1.30384,1.3023,1.30269
2022-04-21 22:00,Green,0.0008100271,165.82732,1.30268,1.30302,1.30221,1.30289
2022-04-21 23:00,Red,0.000880003,166.19638,1.30286,1.3033,1.30242,1.30276
2022-04-22 00:00,Green,0.00093996525,166.47617,1.30279,1.30325,1.30231,1.30325
2022-04-22 01:00,Red,0.0004899502,166.54753,1.30326,1.30333,1.30284,1.30322
2022-04-22 02:00,Red,0.001150012,166.94044,1.30321,1.30348,1.30233,1.30238
2022-04-22 03:00,Red,0.0016200542,166.78575,1.30242,1.30314,1.30152,1.30227
2022-04-22 04:00,Green,0.0011498928,166.63094,1.30226,1.30307,1.30192,1.30241
2022-04-22 05:00,Red,0.000770092,166.5179,1.30242,1.3027,1.30193,1.30214
2022-04-22 06:00,Red,0.0012999773,166.86906,1.30214,1.30233,1.30103,1.30197
2022-04-22 07:00,Green,0.0012500286,166.84529,1.30197,1.30302,1.30177,1.30258
2022-04-22 08:00,Red,0.001529932,166.84523,1.30258,1.30324,1.30171,1.30243
2022-04-22 09:00,Red,0.0067300797,168.21436,1.30232,1.30262,1.29589,1.29648
2022-04-22 10:00,Red,0.0067499876,170.56555,1.2965,1.29679,1.29004,1.29068
2022-04-22 11:00,Red,0.003430009,171.4108,1.29068,1.29166,1.28823,1.28865
2022-04-22 12:00,Red,0.003469944,172.17859,1.28866,1.28964,1.28617,1.28673
2022-04-22 13:00,Green,0.0044600964,174.02391,1.28673,1.29085,1.28639,1.29082
2022-04-22 14:00,Red,0.001850009,173.49411,1.29081,1.29156,1.28971,1.29022
2022-04-22 15:00,Red,0.002820015,173.77988,1.29023,1.29026,1.28744,1.288
2022-04-22 16:00,Red,0.003810048,174.52402,1.28804,1.28941,1.2856,1.28713
2022-04-22 17:00,Red,0.004169941,174.96445,1.28713,1.28797,1.2838,1.28422
2022-04-22 18:00,Green,0.0016599894,173.60135,1.2842,1.28562,1.28396,1.28462
2022-04-22 19:00,Red,0.001940012,172.82758,1.28461,1.28476,1.28282,1.28359
2022-04-22 20:00,Red,0.0013700724,172.47044,1.28357,1.28444,1.28307,1.28342
2022-04-22 21:00,Red,0.001979947,172.17874,1.28341,1.28421,1.28223,1.28239
2022-04-22 22:00,Green,0.0016599894,172.5954,1.28239,1.28405,1.28239,1.28273
2022-04-22 23:00,Green,0.0013200045,172.8573,1.28275,1.284,1.28268,1.2832
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
2022-04-25 00:00,Green,0.0011399984,172.15488,1.28284,1.28393,1.28279,1.28331
2022-04-25 01:00,Red,0.0013200045,172.6489,1.28347,1.28383,1.28251,1.28287
2022-04-25 02:00,Red,0.0006700754,172.63704,1.28287,1.28321,1.28254,1.28273
2022-04-25 03:00,Red,0.0012999773,172.3454,1.28269,1.28292,1.28162,1.28208
2022-04-25 04:00,Red,0.0033800602,172.69066,1.28208,1.28252,1.27914,1.27969
2022-04-25 05:00,Green,0.0008300543,172.73836,1.27969,1.2803,1.27947,1.28018
2022-04-25 06:00,Green,0.0011900663,172.80392,1.28019,1.28103,1.27984,1.28046
2022-04-25 07:00,Red,0.0011399984,172.9706,1.28047,1.28072,1.27958,1.27992
2022-04-25 08:00,Red,0.001420021,173.04205,1.27992,1.28071,1.27929,1.27974
2022-04-25 09:00,Red,0.007689953,176.65517,1.27974,1.28052,1.27283,1.273
2022-04-25 10:00,Green,0.002949953,177.38136,1.27301,1.27579,1.27284,1.2749
2022-04-25 11:00,Red,0.002820015,178.23854,1.27489,1.27654,1.27372,1.27462
2022-04-25 12:00,Red,0.0022599697,178.53612,1.27462,1.27484,1.27258,1.27266
2022-04-25 13:00,Red,0.002120018,178.7861,1.27265,1.27292,1.2708,1.27085
2022-04-25 14:00,Green,0.004600048,179.71472,1.27086,1.27506,1.27046,1.27494
2022-04-25 15:00,Red,0.0021899939,179.22063,1.27492,1.27543,1.27324,1.27365
2022-04-25 16:00,Red,0.0018099546,176.6492,1.27364,1.27375,1.27194,1.27313
2022-04-25 17:00,Red,0.0025199652,176.90514,1.27312,1.27362,1.2711,1.27125
2022-04-25 18:00,Red,0.0022300482,176.72064,1.27124,1.27225,1.27002,1.27002
2022-04-25 19:00,Green,0.0037299395,177.57185,1.27003,1.2734,1.26967,1.27292
2022-04-25 20:00,Green,0.0013999939,177.19089,1.27291,1.27351,1.27211,1.27349
2022-04-25 21:00,Red,0.0016200542,177.61946,1.27348,1.27433,1.27271,1.27322
2022-04-25 22:00,Green,0.0015000105,178.14336,1.2732,1.27431,1.27281,1.27396
2022-04-25 23:00,Red,0.00080001354,177.86365,1.27396,1.27442,1.27362,1.27393
2022-04-26 00:00,Green,0.002460003,178.13144,1.27393,1.27433,1.27187,1.27416
